"","gen","A1A1","A1A2","A2A2"
"3910",3910,66458.7775556065,66770.3677418326,16770.8547025608
"3911",3911,66414.3705580236,66792.4559919107,16793.1734500658
"3912",3912,66369.9637383845,66814.5218422845,16815.514419331
"3913",3913,66325.5571263076,66836.5652561318,16837.8776175606
"3914",3914,66281.1507514204,66858.5861966483,16860.2630519313
"3915",3915,66236.7446433598,66880.5846270479,16882.6707295923
"3916",3916,66192.3388317718,66902.560510563,16905.1006576652
"3917",3917,66147.9333463116,66924.5138104442,16927.5528432442
"3918",3918,66103.5282166433,66946.444489961,16950.0272933957
"3919",3919,66059.1234724403,66968.3525124013,16972.5240151585
"3920",3920,66014.7191433846,66990.2378410719,16995.0430155435
"3921",3921,65970.3152591673,67012.1004392986,17017.5843015341
"3922",3922,65925.911849488,67033.9402704263,17040.1478800857
"3923",3923,65881.5089440554,67055.7572978189,17062.7337581257
"3924",3924,65837.1065725865,67077.5514848597,17085.3419425538
"3925",3925,65792.704764807,67099.3227949514,17107.9724402416
"3926",3926,65748.3035504511,67121.0711915163,17130.6252580326
"3927",3927,65703.9029592615,67142.7966379963,17153.3004027422
"3928",3928,65659.503020989,67164.4990978532,17175.9978811578
"3929",3929,65615.1037653931,67186.1785345684,17198.7177000385
"3930",3930,65570.7052222411,67207.8349116438,17221.4598661151
"3931",3931,65526.3074213087,67229.4681926009,17244.2243860904
"3932",3932,65481.9103923796,67251.078340982,17267.0112666384
"3933",3933,65437.5141652456,67272.6653203494,17289.8205144051
"3934",3934,65393.1187697062,67294.229094286,17312.6521360078
"3935",3935,65348.7242355691,67315.7696263956,17335.5061380354
"3936",3936,65304.3305926494,67337.2868803023,17358.3825270483
"3937",3937,65259.9378707703,67358.7808196514,17381.2813095783
"3938",3938,65215.5460997625,67380.2514081092,17404.2024921284
"3939",3939,65171.155309464,67401.6986093629,17427.1460811731
"3940",3940,65126.7655297209,67423.1223871211,17450.112083158
"3941",3941,65082.3767903862,67444.5227051138,17473.1005045
"3942",3942,65037.9891213205,67465.8995270924,17496.1113515871
"3943",3943,64993.6025523917,67487.2528168299,17519.1446307784
"3944",3944,64949.2171134748,67508.582538121,17542.2003484042
"3945",3945,64904.8328344521,67529.8886547824,17565.2785107655
"3946",3946,64860.4497452129,67551.1711306526,17588.3791241345
"3947",3947,64816.0678756535,67572.4299295922,17611.5021947542
"3948",3948,64771.6872556772,67593.6650154842,17634.6477288386
"3949",3949,64727.307915194,67614.8763522337,17657.8157325723
"3950",3950,64682.9298841209,67636.0639037684,17681.0062121107
"3951",3951,64638.5531923815,67657.2276340385,17704.2191735799
"3952",3952,64594.177869906,67678.3675070171,17727.4546230769
"3953",3953,64549.8039466313,67699.4834866998,17750.7125666689
"3954",3954,64505.4314525007,67720.5755371053,17773.993010394
"3955",3955,64461.060417464,67741.6436222755,17797.2959602605
"3956",3956,64416.6908714773,67762.6877062752,17820.6214222475
"3957",3957,64372.322844503,67783.7077531928,17843.9694023042
"3958",3958,64327.9563665097,67804.7037271399,17867.3399063504
"3959",3959,64283.5914674722,67825.6755922518,17890.732940276
"3960",3960,64239.2281773713,67846.6233126875,17914.1485099412
"3961",3961,64194.8665261938,67867.5468526296,17937.5866211766
"3962",3962,64150.5065439324,67888.4461762849,17961.0472797827
"3963",3963,64106.1482605857,67909.3212478839,17984.5304915304
"3964",3964,64061.7917061581,67930.1720316815,18008.0362621604
"3965",3965,64017.4369106596,67950.9984919569,18031.5645973835
"3966",3966,63973.0839041058,67971.8005930136,18055.1155028806
"3967",3967,63928.7327165181,67992.5782991796,18078.6889843022
"3968",3968,63884.3833779231,68013.3315748077,18102.2850472691
"3969",3969,63840.035918353,68034.0603842754,18125.9036973716
"3970",3970,63795.6903678452,68054.764691985,18149.5449401698
"3971",3971,63751.3467564424,68075.4444623639,18173.2087811936
"3972",3972,63707.0051141926,68096.0996598647,18196.8952259427
"3973",3973,63662.6654711486,68116.7302489652,18220.6042798862
"3974",3974,63618.3278573687,68137.3361941685,18244.3359484628
"3975",3975,63573.9923029158,68157.9174600033,18268.0902370809
"3976",3976,63529.6588378579,68178.4740110239,18291.8671511183
"3977",3977,63485.3274922675,68199.0058118103,18315.6666959221
"3978",3978,63440.9982962224,68219.5128269686,18339.488876809
"3979",3979,63396.6712798045,68239.9950211305,18363.333699065
"3980",3980,63352.3464731007,68260.4523589542,18387.2011679451
"3981",3981,63308.0239062022,68280.8848051238,18411.091288674
"3982",3982,63263.7036092047,68301.29232435,18435.0040664453
"3983",3983,63219.3856122083,68321.6748813699,18458.9395064218
"3984",3984,63175.0699453175,68342.0324409472,18482.8976137353
"3985",3985,63130.7566386407,68362.3649678723,18506.878393487
"3986",3986,63086.4457222909,68382.6724269625,18530.8818507467
"3987",3987,63042.1372263848,68402.9547830619,18554.9079905533
"3988",3988,62997.8311810432,68423.212001042,18578.9568179147
"3989",3989,62953.5276163911,68443.4440458012,18603.0283378077
"3990",3990,62909.2265625569,68463.6508822655,18627.1225551776
"3991",3991,62864.9280496731,68483.832475388,18651.2394749388
"3992",3992,62820.6321078759,68503.9887901498,18675.3791019743
"3993",3993,62776.3387673049,68524.1197915594,18699.5414411357
"3994",3994,62732.0480581034,68544.2254446531,18723.7264972434
"3995",3995,62687.7600104183,68564.3057144955,18747.9342750862
"3996",3996,62643.4746543997,68584.3605661788,18772.1647794215
"3997",3997,62599.1920202012,68604.3899648237,18796.4180149752
"3998",3998,62554.9121379793,68624.393875579,18820.6939864416
"3999",3999,62510.6350378943,68644.3722636222,18844.9926984835
"4000",4000,62466.360750109,68664.3250941591,18869.314155732
"4001",4001,62422.0893047895,68684.2523324242,18893.6583627863
"4002",4002,62377.820732105,68704.1539436809,18918.0253242141
"4003",4003,62333.5550622273,68724.0298932214,18942.4150445513
"4004",4004,62289.2923253311,68743.8801463672,18966.8275283017
"4005",4005,62245.0325515939,68763.7046684685,18991.2627799376
"4006",4006,62200.7757711957,68783.5034249052,19015.7208038991
"4007",4007,62156.5220143193,68803.2763810864,19040.2016045943
"4008",4008,62112.2713111497,68823.0235024508,19064.7051863994
"4009",4009,62068.0236918748,68842.7447544667,19089.2315536586
"4010",4010,62023.7791866842,68862.4401026321,19113.7807106837
"4011",4011,61979.5378257704,68882.109512475,19138.3526617546
"4012",4012,61935.2996393277,68901.7529495535,19162.9474111189
"4013",4013,61891.0646575526,68921.3703794555,19187.5649629919
"4014",4014,61846.8329106439,68940.9617677995,19212.2053215566
"4015",4015,61802.604428802,68960.5270802341,19236.8684909639
"4016",4016,61758.3792422293,68980.0662824387,19261.5544753319
"4017",4017,61714.1573811303,68999.579340123,19286.2632787466
"4018",4018,61669.9388757109,69019.0662190277,19310.9949052614
"4019",4019,61625.7237561788,69038.5268849242,19335.749358897
"4020",4020,61581.5120527433,69057.9613036148,19360.5266436419
"4021",4021,61537.3037956152,69077.3694409332,19385.3267634516
"4022",4022,61493.0990150067,69096.751262744,19410.1497222493
"4023",4023,61448.8977411315,69116.1067349434,19434.9955239251
"4024",4024,61404.7000042044,69135.4358234589,19459.8641723367
"4025",4025,61360.5058344416,69154.7384942496,19484.7556713088
"4026",4026,61316.3152620602,69174.0147133065,19509.6700246334
"4027",4027,61272.1283172786,69193.264446652,19534.6072360694
"4028",4028,61227.945030316,69212.487660341,19559.5673093429
"4029",4029,61183.7654313927,69231.6843204601,19584.5502481472
"4030",4030,61139.5895507296,69250.8543931282,19609.5560561422
"4031",4031,61095.4174185485,69269.9978444964,19634.5847369551
"4032",4032,61051.2490650718,69289.1146407484,19659.6362941798
"4033",4033,61007.0845205225,69308.2047481005,19684.710731377
"4034",4034,60962.9238151243,69327.2681328013,19709.8080520744
"4035",4035,60918.766979101,69346.3047611327,19734.9282597662
"4036",4036,60874.6140426771,69365.3145994092,19760.0713579137
"4037",4037,60830.4650360773,69384.2976139784,19785.2373499444
"4038",4038,60786.3199895263,69403.253771221,19810.4262392527
"4039",4039,60742.1789332492,69422.1830375511,19835.6380291997
"4040",4040,60698.0418974711,69441.0853794161,19860.8727231128
"4041",4041,60653.908912417,69459.9607632971,19886.1303242859
"4042",4042,60609.7800083119,69478.8091557085,19911.4108359796
"4043",4043,60565.6552153805,69497.6305231988,19936.7142614207
"4044",4044,60521.5345638475,69516.4248323502,19962.0406038023
"4045",4045,60477.4180839369,69535.1920497789,19987.3898662841
"4046",4046,60433.3058058727,69553.9321421354,20012.7620519919
"4047",4047,60389.1977598781,69572.6450761041,20038.1571640178
"4048",4048,60345.093976176,69591.3308184041,20063.5752054199
"4049",4049,60300.9944849885,69609.9893357887,20089.0161792227
"4050",4050,60256.899316537,69628.6205950462,20114.4800884168
"4051",4051,60212.8085010421,69647.2245629991,20139.9669359588
"4052",4052,60168.7220687237,69665.8012065051,20165.4767247712
"4053",4053,60124.6400498005,69684.3504924569,20191.0094577426
"4054",4054,60080.5624744905,69702.8723877819,20216.5651377277
"4055",4055,60036.4893730102,69721.3668594431,20242.1437675467
"4056",4056,59992.4207755752,69739.8338744387,20267.7453499861
"4057",4057,59948.3567123999,69758.2733998022,20293.369887798
"4058",4058,59904.2972136971,69776.6854026028,20319.0173837001
"4059",4059,59860.2423096785,69795.0698499453,20344.6878403762
"4060",4060,59816.1920305541,69813.4267089705,20370.3812604754
"4061",4061,59772.1464065324,69831.7559468548,20396.0976466128
"4062",4062,59728.1054678202,69850.0575308109,20421.837001369
"4063",4063,59684.0692446226,69868.3314280875,20447.5993272899
"4064",4064,59640.0377671432,69886.5776059696,20473.3846268872
"4065",4065,59596.0110655832,69904.7960317787,20499.1929026381
"4066",4066,59551.9891701422,69922.9866728727,20525.0241569851
"4067",4067,59507.9721110177,69941.1494966462,20550.8783923361
"4068",4068,59463.9599184051,69959.2844705305,20576.7556110644
"4069",4069,59419.9526224975,69977.3915619938,20602.6558155087
"4070",4070,59375.9502534859,69995.4707385413,20628.5790079728
"4071",4071,59331.9528415589,70013.5219677152,20654.5251907258
"4072",4072,59287.9604169026,70031.5452170952,20680.4943660021
"4073",4073,59243.9730097008,70049.5404542981,20706.4865360012
"4074",4074,59199.9906501344,70067.5076469781,20732.5017028875
"4075",4075,59156.0133683819,70085.4467628273,20758.5398687908
"4076",4076,59112.0411946191,70103.3577695752,20784.6010358057
"4077",4077,59068.0741590188,70121.2406349894,20810.6852059918
"4078",4078,59024.1122917511,70139.095326875,20836.7923813739
"4079",4079,58980.1556229829,70156.9218130757,20862.9225639414
"4080",4080,58936.2041828784,70174.720061473,20889.0757556487
"4081",4081,58892.2580015983,70192.4900399867,20915.251958415
"4082",4082,58848.3171093003,70210.2317165753,20941.4511741244
"4083",4083,58804.3815361389,70227.9450592356,20967.6734046256
"4084",4084,58760.451312265,70245.630036003,20993.918651732
"4085",4085,58716.5264678263,70263.2866149518,21020.1869172219
"4086",4086,58672.6070329668,70280.9147641952,21046.478202838
"4087",4087,58628.6930378271,70298.5144518852,21072.7925102877
"4088",4088,58584.784512544,70316.0856462132,21099.1298412428
"4089",4089,58540.8814872506,70333.6283154096,21125.4901973398
"4090",4090,58496.9839920761,70351.1424277442,21151.8735801797
"4091",4091,58453.0920571458,70368.6279515265,21178.2799913277
"4092",4092,58409.2057125811,70386.0848551052,21204.7094323137
"4093",4093,58365.3249884994,70403.513106869,21231.1619046316
"4094",4094,58321.4499150137,70420.9126752464,21257.6374097399
"4095",4095,58277.5805222331,70438.2835287056,21284.1359490614
"4096",4096,58233.7168402621,70455.6256357551,21310.6575239828
"4097",4097,58189.858899201,70472.9389649435,21337.2021358555
"4098",4098,58146.0067291457,70490.2234848597,21363.7697859947
"4099",4099,58102.1603601873,70507.4791641329,21390.3604756798
"4100",4100,58058.3198224127,70524.705971433,21416.9742061543
"4101",4101,58014.4851459037,70541.9038754705,21443.6109786259
"4102",4102,57970.6563607375,70559.0728449964,21470.2707942661
"4103",4103,57926.8334969866,70576.212848803,21496.9536542104
"4104",4104,57883.0165847183,70593.3238557232,21523.6595595585
"4105",4105,57839.2056539951,70610.4058346313,21550.3885113736
"4106",4106,57795.4007348743,70627.4587544426,21577.1405106831
"4107",4107,57751.6018574081,70644.4825841138,21603.9155584781
"4108",4108,57707.8090516435,70661.4772926432,21630.7136557133
"4109",4109,57664.0223476221,70678.4428490704,21657.5348033075
"4110",4110,57620.24177538,70695.379222477,21684.3790021431
"4111",4111,57576.4673649481,70712.286381986,21711.2462530659
"4112",4112,57532.6991463515,70729.1642967627,21738.1365568858
"4113",4113,57488.9371496098,70746.0129360143,21765.0499143759
"4114",4114,57445.1814047369,70762.83226899,21791.9863262731
"4115",4115,57401.4319417407,70779.6222649815,21818.9457932778
"4116",4116,57357.6887906236,70796.3828933226,21845.9283160538
"4117",4117,57313.9519813816,70813.1141233899,21872.9338952285
"4118",4118,57270.2215440051,70829.8159246023,21899.9625313925
"4119",4119,57226.4975084782,70846.4882664217,21927.0142251001
"4120",4120,57182.7799047787,70863.1311183526,21954.0889768687
"4121",4121,57139.0687628783,70879.7444499427,21981.186787179
"4122",4122,57095.3641127423,70896.3282307824,22008.3076564753
"4123",4123,57051.6659843296,70912.8824305057,22035.4515851647
"4124",4124,57007.9744075927,70929.4070187896,22062.6185736178
"4125",4125,56964.2894124772,70945.9019653546,22089.8086221682
"4126",4126,56920.6110289224,70962.3672399647,22117.0217311129
"4127",4127,56876.9392868607,70978.8028124275,22144.2579007118
"4128",4128,56833.2742162177,70995.2086525946,22171.5171311877
"4129",4129,56789.615846912,71011.5847303611,22198.7994227269
"4130",4130,56745.9642088555,71027.9310156662,22226.1047754782
"4131",4131,56702.3193319529,71044.2474784934,22253.4331895537
"4132",4132,56658.6812461015,71060.5340888701,22280.7846650283
"4133",4133,56615.0499811919,71076.7908168682,22308.1592019399
"4134",4134,56571.4255671071,71093.017632604,22335.5568002889
"4135",4135,56527.8080337227,71109.2145062383,22362.977460039
"4136",4136,56484.1974109069,71125.3814079766,22390.4211811165
"4137",4137,56440.5937285207,71141.5183080691,22417.8879634103
"4138",4138,56396.9970164169,71157.6251768109,22445.3778067722
"4139",4139,56353.4073044411,71173.7019845423,22472.8907110166
"4140",4140,56309.8246224309,71189.7487016484,22500.4266759207
"4141",4141,56266.2490002162,71205.7652985596,22527.9857012242
"4142",4142,56222.6804676189,71221.7517457518,22555.5677866293
"4143",4143,56179.1190544528,71237.7080137462,22583.1729318009
"4144",4144,56135.5647905239,71253.6340731096,22610.8011363665
"4145",4145,56092.0177056298,71269.5298944544,22638.4523999158
"4146",4146,56048.47782956,71285.3954484389,22666.1267220011
"4147",4147,56004.9451920956,71301.2307057671,22693.8241021373
"4148",4148,55961.4198230094,71317.0356371893,22721.5445398014
"4149",4149,55917.9017520656,71332.8102135016,22749.2880344329
"4150",4150,55874.39100902,71348.5544055465,22777.0545854336
"4151",4151,55830.8876236196,71364.2681842128,22804.8441921676
"4152",4152,55787.3916256029,71379.9515204358,22832.6568539613
"4153",4153,55743.9030446995,71395.6043851974,22860.4925701032
"4154",4154,55700.4219106301,71411.2267495259,22888.3513398441
"4155",4155,55656.9482531065,71426.8185844966,22916.2331623969
"4156",4156,55613.4821018315,71442.3798612318,22944.1380369368
"4157",4157,55570.0234864988,71457.9105509005,22972.0659626007
"4158",4158,55526.5724367929,71473.410624719,23000.0169384881
"4159",4159,55483.128982389,71488.8800539509,23027.9909636601
"4160",4160,55439.693152953,71504.3188099069,23055.9880371401
"4161",4161,55396.2649781415,71519.7268639453,23084.0081579131
"4162",4162,55352.8444876015,71535.104187472,23112.0513249265
"4163",4163,55309.4317109703,71550.4507519404,23140.1175370893
"4164",4164,55266.0266778757,71565.7665288519,23168.2067932724
"4165",4165,55222.6294179359,71581.0514897554,23196.3190923087
"4166",4166,55179.239960759,71596.3056062482,23224.4544329928
"4167",4167,55135.8583359433,71611.5288499755,23252.6128140812
"4168",4168,55092.4845730774,71626.7211926308,23280.7942342919
"4169",4169,55049.1187017394,71641.8826059557,23308.9986923049
"4170",4170,55005.7607514977,71657.0130617404,23337.2261867619
"4171",4171,54962.4107519103,71672.1125318238,23365.4767162659
"4172",4172,54919.0687325248,71687.1809880931,23393.7502793821
"4173",4173,54875.7347228788,71702.2184024845,23422.0468746367
"4174",4174,54832.408752499,71717.2247469829,23450.366500518
"4175",4175,54789.0908509021,71732.1999936223,23478.7091554756
"4176",4176,54745.7810475937,71747.1441144858,23507.0748379205
"4177",4177,54702.4793720691,71762.0570817054,23535.4635462255
"4178",4178,54659.1858538127,71776.9388674627,23563.8752787246
"4179",4179,54615.900522298,71791.7894439887,23592.3100337133
"4180",4180,54572.6234069878,71806.6087835636,23620.7678094486
"4181",4181,54529.3545373337,71821.3968585176,23649.2486041487
"4182",4182,54486.0939427764,71836.1536412303,23677.7524159933
"4183",4183,54442.8416527453,71850.8791041314,23706.2792431233
"4184",4184,54399.5976966587,71865.5732197003,23734.829083641
"4185",4185,54356.3621039236,71880.2359604666,23763.4019356098
"4186",4186,54313.1349039355,71894.8672990099,23791.9977970546
"4187",4187,54269.9161260787,71909.4672079603,23820.616665961
"4188",4188,54226.7057997256,71924.0356599979,23849.2585402764
"4189",4189,54183.5039542373,71938.5726278537,23877.923417909
"4190",4190,54140.3106189631,71953.0780843089,23906.611296728
"4191",4191,54097.1258232404,71967.5520021956,23935.3221745639
"4192",4192,54053.9495963951,71981.9943543966,23964.0560492084
"4193",4193,54010.7819677407,71996.4051138455,23992.8129184138
"4194",4194,53967.6229665792,72010.7842535271,24021.5927798938
"4195",4195,53924.4726222,72025.1317464771,24050.3956313228
"4196",4196,53881.3309638809,72039.4475657827,24079.2214703365
"4197",4197,53838.1980208869,72053.7316845819,24108.0702945312
"4198",4198,53795.0738224711,72067.9840760647,24136.9421014642
"4199",4199,53751.9583978741,72082.2047134722,24165.8368886538
"4200",4200,53708.8517763239,72096.3935700973,24194.7546535789
"4201",4201,53665.753987036,72110.5506192845,24223.6953936794
"4202",4202,53622.6650592135,72124.6758344304,24252.6591063561
"4203",4203,53579.5850220464,72138.7691889833,24281.6457889703
"4204",4204,53536.5139047123,72152.8306564435,24310.6554388442
"4205",4205,53493.4517363757,72166.8602103636,24339.6880532607
"4206",4206,53450.3985461882,72180.8578243485,24368.7436294634
"4207",4207,53407.3543632884,72194.8234720551,24397.8221646565
"4208",4208,53364.3192168018,72208.7571271932,24426.9236560049
"4209",4209,53321.2931358408,72222.6587635249,24456.0481006342
"4210",4210,53278.2761495045,72236.528354865,24485.1954956305
"4211",4211,53235.2682868787,72250.365875081,24514.3658380403
"4212",4212,53192.2695770356,72264.1712980934,24543.5591248709
"4213",4213,53149.2800490343,72277.9445978756,24572.7753530901
"4214",4214,53106.2997319199,72291.685748454,24602.0145196261
"4215",4215,53063.3286547242,72305.3947239083,24631.2766213675
"4216",4216,53020.3668464652,72319.0714983714,24660.5616551634
"4217",4217,52977.414336147,72332.7160460295,24689.8696178235
"4218",4218,52934.4711527599,72346.3283411224,24719.2005061177
"4219",4219,52891.5373252803,72359.9083579435,24748.5543167762
"4220",4220,52848.6128826705,72373.4560708397,24777.9310464898
"4221",4221,52805.6978538787,72386.9714542119,24807.3306919094
"4222",4222,52762.792267839,72400.4544825146,24836.7532496464
"4223",4223,52719.8961534713,72413.9051302566,24866.1987162722
"4224",4224,52677.0095396808,72427.3233720005,24895.6670883187
"4225",4225,52634.1324553587,72440.7091823633,24925.158362278
"4226",4226,52591.2649293816,72454.0625360161,24954.6725346023
"4227",4227,52548.4069906114,72467.3834076845,24984.2096017041
"4228",4228,52505.5586678956,72480.6717721486,25013.7695599559
"4229",4229,52462.7199900666,72493.9276042429,25043.3524056905
"4230",4230,52419.8909859424,72507.1508788568,25072.9581352008
"4231",4231,52377.0716843259,72520.3415709343,25102.5867447398
"4232",4232,52334.2621140051,72533.4996554744,25132.2382305204
"4233",4233,52291.4623037531,72546.6251075311,25161.9125887158
"4234",4234,52248.6722823277,72559.7179022132,25191.6098154591
"4235",4235,52205.8920784715,72572.7780146851,25221.3299068434
"4236",4236,52163.1217209121,72585.8054201662,25251.0728589218
"4237",4237,52120.3612383615,72598.8000939311,25280.8386677073
"4238",4238,52077.6106595165,72611.7620113104,25310.6273291731
"4239",4239,52034.8700130582,72624.6911476898,25340.438839252
"4240",4240,51992.1393276523,72637.5874785107,25370.2731938369
"4241",4241,51949.4186319489,72650.4509792706,25400.1303887806
"4242",4242,51906.7079545821,72663.2816255224,25430.0104198955
"4243",4243,51864.0073241704,72676.0793928754,25459.9132829542
"4244",4244,51821.3167693166,72688.8442569945,25489.8389736889
"4245",4245,51778.6363186072,72701.5761936012,25519.7874877915
"4246",4246,51735.966000613,72714.2751784729,25549.758820914
"4247",4247,51693.3058438885,72726.9411874435,25579.752968668
"4248",4248,51650.655876972,72739.5741964033,25609.7699266246
"4249",4249,51608.0161283858,72752.1741812991,25639.8096903151
"4250",4250,51565.3866266355,72764.7411181345,25669.8722552301
"4251",4251,51522.7674002106,72777.2749829694,25699.95761682
"4252",4252,51480.158477584,72789.7757519211,25730.0657704949
"4253",4253,51437.5598872121,72802.2434011633,25760.1967116246
"4254",4254,51394.9716575346,72814.677906927,25790.3504355384
"4255",4255,51352.3938169745,72827.0792455003,25820.5269375252
"4256",4256,51309.826393938,72839.4473932283,25850.7262128337
"4257",4257,51267.2694168146,72851.7823265136,25880.9482566718
"4258",4258,51224.7229139767,72864.0840218161,25911.1930642072
"4259",4259,51182.1869137797,72876.3524556531,25941.4606305671
"4260",4260,51139.661444562,72888.5876045997,25971.7509508383
"4261",4261,51097.1465346447,72900.7894452884,26002.0640200669
"4262",4262,51054.6422123318,72912.9579544097,26032.3998332585
"4263",4263,51012.1485059099,72925.0931087117,26062.7583853783
"4264",4264,50969.6654436484,72937.1948850007,26093.1396713509
"4265",4265,50927.1930537989,72949.2632601409,26123.5436860602
"4266",4266,50884.7313645957,72961.2982110547,26153.9704243497
"4267",4267,50842.2804042554,72973.2997147226,26184.419881022
"4268",4268,50799.8402009771,72985.2677481835,26214.8920508395
"4269",4269,50757.4107829418,72997.2022885348,26245.3869285235
"4270",4270,50714.9921783129,73009.1033129322,26275.9045087549
"4271",4271,50672.5844152358,73020.9707985902,26306.444786174
"4272",4272,50630.187521838,73032.8047227819,26337.0077553802
"4273",4273,50587.8015262288,73044.6050628391,26367.5934109322
"4274",4274,50545.4264564994,73056.3717961525,26398.2017473481
"4275",4275,50503.0623407229,73068.1049001719,26428.8327591052
"4276",4276,50460.709206954,73079.8043524059,26459.4864406401
"4277",4277,50418.3670832291,73091.4701304225,26490.1627863484
"4278",4278,50376.035997566,73103.1022118487,26520.8617905853
"4279",4279,50333.7159779642,73114.7005743709,26551.5834476648
"4280",4280,50291.4070524046,73126.265195735,26582.3277518604
"4281",4281,50249.1092488492,73137.7960537463,26613.0946974045
"4282",4282,50206.8225952415,73149.2931262697,26643.8842784888
"4283",4283,50164.547119506,73160.7563912297,26674.6964892642
"4284",4284,50122.2828495487,73172.1858266108,26705.5313238405
"4285",4285,50080.0298132561,73183.5814104571,26736.3887762868
"4286",4286,50037.7880384961,73194.9431208727,26767.2688406312
"4287",4287,49995.5575531172,73206.2709360218,26798.171510861
"4288",4288,49953.338384949,73217.5648341287,26829.0967809223
"4289",4289,49911.1305618016,73228.8247934778,26860.0446447206
"4290",4290,49868.9341114658,73240.0507924141,26891.0150961202
"4291",4291,49826.7490617131,73251.2428093425,26922.0081289444
"4292",4292,49784.5754402956,73262.4008227288,26953.0237369756
"4293",4293,49742.4132749456,73273.5248110991,26984.0619139554
"4294",4294,49700.2625933759,73284.6147530402,27015.1226535839
"4295",4295,49658.1234232797,73295.6706271997,27046.2059495206
"4296",4296,49615.9957923302,73306.692412286,27077.3117953838
"4297",4297,49573.8797281811,73317.6800870682,27108.4401847507
"4298",4298,49531.7752584658,73328.6336303768,27139.5911111575
"4299",4299,49489.6824107979,73339.5530211029,27170.7645680992
"4300",4300,49447.6012127709,73350.438238199,27201.96054903
"4301",4301,49405.5316919583,73361.289260679,27233.1790473627
"4302",4302,49363.4738759132,73372.1060676177,27264.4200564691
"4303",4303,49321.4277921684,73382.8886381517,27295.6835696799
"4304",4304,49279.3934682366,73393.6369514789,27326.9695802845
"4305",4305,49237.3709316097,73404.3509868588,27358.2780815314
"4306",4306,49195.3602097594,73415.0307236127,27389.6090666278
"4307",4307,49153.3613301368,73425.6761411235,27420.9625287398
"4308",4308,49111.374320172,73436.2872188359,27452.3384609921
"4309",4309,49069.399207275,73446.8639362566,27483.7368564685
"4310",4310,49027.4360188343,73457.4062729543,27515.1577082113
"4311",4311,48985.4847822182,73467.9142085599,27546.601009222
"4312",4312,48943.5455247735,73478.3877227661,27578.0667524604
"4313",4313,48901.6182738264,73488.8267953283,27609.5549308453
"4314",4314,48859.7030566818,73499.2314060638,27641.0655372544
"4315",4315,48817.7999006234,73509.6015348527,27672.5985645239
"4316",4316,48775.908832914,73519.9371616373,27704.1540054487
"4317",4317,48734.0298807947,73530.2382664226,27735.7318527827
"4318",4318,48692.1630714854,73540.5048292763,27767.3320992383
"4319",4319,48650.3084321846,73550.7368303287,27798.9547374867
"4320",4320,48608.4659900693,73560.934249773,27830.5997601577
"4321",4321,48566.6357722948,73571.0970678653,27862.2671598399
"4322",4322,48524.8178059948,73581.2252649247,27893.9569290805
"4323",4323,48483.0121182812,73591.3188213333,27925.6690603855
"4324",4324,48441.2187362442,73601.3777175364,27957.4035462194
"4325",4325,48399.4376869522,73611.4019340424,27989.1603790054
"4326",4326,48357.6689974515,73621.3914514231,28020.9395511254
"4327",4327,48315.9126947663,73631.3462503138,28052.7410549199
"4328",4328,48274.168805899,73641.2663114129,28084.5648826881
"4329",4329,48232.4373578296,73651.1516154827,28116.4110266877
"4330",4330,48190.718377516,73661.0021433489,28148.2794791351
"4331",4331,48149.0118918938,73670.8178759009,28180.1702322052
"4332",4332,48107.3179278761,73680.5987940921,28212.0832780318
"4333",4333,48065.6365123537,73690.3448789394,28244.0186087068
"4334",4334,48023.9676721949,73700.0561115239,28275.9762162813
"4335",4335,47982.3114342451,73709.7324729905,28307.9560927644
"4336",4336,47940.6678253276,73719.3739445483,28339.9582301241
"4337",4337,47899.0368722425,73728.9805074706,28371.9826202869
"4338",4338,47857.4186017673,73738.5521430948,28404.0292551379
"4339",4339,47815.8130406567,73748.0888328227,28436.0981265206
"4340",4340,47774.2202156422,73757.5905581205,28468.1892262373
"4341",4341,47732.6401534327,73767.0573005187,28500.3025460486
"4342",4342,47691.0728807136,73776.4890416125,28532.4380776739
"4343",4343,47649.5184241475,73785.8857630618,28564.5958127908
"4344",4344,47607.9768103736,73795.2474465908,28596.7757430356
"4345",4345,47566.4480660078,73804.574073989,28628.9778600033
"4346",4346,47524.9322176427,73813.8656271102,28661.2021552471
"4347",4347,47483.4292918475,73823.1220878736,28693.4486202789
"4348",4348,47441.939315168,73832.343438263,28725.717246569
"4349",4349,47400.4623141262,73841.5296603274,28758.0080255465
"4350",4350,47358.9983152205,73850.680736181,28790.3209485985
"4351",4351,47317.5473449259,73859.7966480031,28822.656007071
"4352",4352,47276.1094296932,73868.8773780384,28855.0131922683
"4353",4353,47234.6845959497,73877.9229085969,28887.3924954534
"4354",4354,47193.2728700987,73886.9332220539,28919.7939078474
"4355",4355,47151.8742785194,73895.9083008503,28952.2174206303
"4356",4356,47110.4888475671,73904.8481274927,28984.6630249403
"4357",4357,47069.1166035729,73913.752684553,29017.1307118741
"4358",4358,47027.7575728437,73922.6219546693,29049.6204724871
"4359",4359,46986.4117816622,73931.455920545,29082.1322977928
"4360",4360,46945.0792562868,73940.2545649496,29114.6661787635
"4361",4361,46903.7600229516,73949.0178707186,29147.2221063299
"4362",4362,46862.4541078659,73957.7458207533,29179.8000713809
"4363",4363,46821.1615372147,73966.4383980211,29212.4000647641
"4364",4364,46779.8823371586,73975.0955855558,29245.0220772856
